userid,n_status,gender,neu
319d27877f42c0e68e2dac5c43a575cf,280,1,4.45
9d03b8910d1ded70fe8181a8953b5955,26,1,1.80
4faa90c3ea1dcb9381f68a5047bcf3e4,561,1,2.25
26c23f8844273e351748dfcfecf41dc3,71,0,1.60
d9b83ec284034f589c462548318af78d,336,1,2.05
0d9356531dbb02d711705b018a007150,135,0,3.55
e7a11ca70e56e7076e3f243037ffefa2,169,1,1.60
9ca165e802c800c07d92329d3ab0f25c,71,0,1.55
3301f9b720177ee92f4f603b679509b5,266,1,2.65
20fd68fbfb32223c789d0f2bd09bdda4,51,1,2.40
4a03fa5f8d631c6041b05d5d030a2be9,141,1,2.70
d4f875fab85708d9d3d86f167ac2ddb1,48,1,3.25
18686cdede60c754193d43b22072755c,16,1,2.05
5d5ca23a25f8d6ad96d9d2ea28253fad,55,0,2.30
7025d065e35f1f8a3f9e22c3c7e9309d,111,1,2.47
e3be5aa03f9de3775d216fbb6ad3f091,63,1,4.15
21c58c50368f3976c2f37746e33fcea8,61,0,3.50
0902cb82afe49afa8af8bc78777b95b9,265,1,2.70
58563a8824a0f06815f6b72da3eb8707,7,1,2.80
cdebeeeec5c1093b7ba4a90965cdbf2a,140,1,3.15
63b00f8808d3fab076df9298c9df70a7,125,1,2.25
e2236ac7baea070be6d807dfb0eb7797,21,1,2.15
ce70c77da0858d63f99f9f0544879ea9,84,1,1.50
27abc5d7b712274e04afdeefff467a46,29,1,3.75
ea63a3b9dedaa6733034448dd4168cda,118,0,3.55
14881f129d0125cd70e9f708acc51ce7,11,1,3.80
d17bcb046e99f81aa993afe4ba83ac34,78,1,3.05
aecb0240477375423644df09a84a4a80,74,1,3.65
b923dfa22ddd97ac06821747ad6d3dce,75,1,2.65
bffa022706c45ebf6ed025c1df76195a,188,0,2.00
916b165bcec90d6cdccf903e58e78b17,72,0,3.05
e869c94fde8374cecd742f76f4574a71,175,1,3.15
4fac2424018c2dd51c0adcc66f484b39,720,1,3.50
a58da2956053cd856da0af16aa02f1e9,107,0,2.05
3bd38a8111579e1fe2cd9804e9f0cf9c,68,0,1.65
5192332f7824151f7bf6c8549d4806d3,708,1,2.90
533bd1a2ad2cf1eb9db9389953ffb743,36,0,1.60
e9c60c0ba4910b227c0b20e5d78d0afc,274,1,2.60
4df322c76b3c752e99cb8f2d84fbe3f2,61,1,2.20
006af195243ed810dff6bcf3c65decd1,103,0,2.65
dc9b97dd6cf559e1c25970a27bbd1266,36,0,1.60
666f58360498050d450f0047c520b18d,107,1,2.20
585eb393c59a312966a98a786e21dda5,8,1,1.50
dbab3b511ab416294183698b19442df6,47,1,2.16
5fe2cad69419f85d5236a5198c40f1d0,54,0,2.65
680751a99702f3c011b0add7430e2397,8,1,1.25
7789f7655a28d4e423bd6e30663d142e,202,1,1.15
51378a4bbe35c09696636fc6da44f7dd,7,1,2.45
73a12793a3099e6b35488cf75f191642,67,0,2.35
064e6feea8dd179d09c2da5528c06a9e,174,0,1.80
936184f7edd095537f614f965c4a8037,143,1,2.80
c6521646f84311038c5da3a7b1e4a8ff,16,1,1.85
eb8baf130a6728c3e21811320d9f1925,70,0,2.55
259f8f9cce95b214dc9924af48bcd6f0,157,1,2.85
c6999eea3e1fadbf0024939432506641,184,0,2.85
44fd992d799da81b95775358148104ee,66,0,1.85
0c6df7c17af18a2a2fc867cc23b60a88,196,0,2.10
2b4cfc068dfe1b5411db7109668f39f0,15,0,1.80
64ee82e79cad118ff76b1c2a1c3b0f65,42,0,3.75
3911017b5bb89888f115e9485ede5221,31,0,1.25
74408cbd71bbc248d77672c76b98d9a4,9,0,4.10
a1bd977c52ec175b5c373e0f5aa3095a,48,1,2.80
6493750e6e4fe908b6c97114a9b6d579,36,1,4.15
31f668a18d34b452e5d11d6304b736c4,166,1,2.70
cbc9058f968ab9d6738e395532430872,330,1,2.80
004ed92354145c51355bd757a0733b1a,558,1,1.60
bffe1928fcd9f6373df0f0a04411bc2b,130,0,3.50
b1bb53be3c74bef040bb58a14914c1c1,235,0,1.70
bdfef3d015d2e49c9eaacd46705f3426,568,0,1.80
1fac7afe1c0939c4f53795eb2510e42c,79,1,2.25
6fd9ee99c9d6911c6911d04d652b7e97,425,1,3.35
962f5d7f596d9099d419b598e495b306,96,0,2.20
78af043592807cb418552f430668ed5b,117,1,3.35
2cba4c6ba7cbc561d526a39d5cada041,10,1,3.10
d814bde8a8da393430e0c455f2a4c09d,196,1,3.35
cad23a13806a9a7af2964ea7f984f32d,240,1,3.25
229f8a916aa6eb752a3fdabf0c421613,599,1,3.25
8f1ed1d3fba66844ffb881da2c5b676a,21,0,1.40
72b0b70dbcefa2c242b08d418c6b189d,87,1,1.20
67207f4a005815aa28c2134f6a68fb05,627,1,4.30
8c1260ba530e0114da5cf6559213a66e,263,1,3.95
146e2bd506c22a3e63255d593d09b47d,858,1,3.40
a8042e602453c790f72b37d0b8b49eeb,171,0,2.75
bbe8ad01601278a7ebcc94b1c911e593,174,1,4.50
276aeb3efe31a960554eef207b23b194,661,1,3.95
d34daf88fd9cb3e0860ba58be9f70f79,437,0,2.65
c8a2d0351d4bbad4db616370be7758d0,154,1,2.40
eb234c8ac498ca3f12db619e7853f775,225,0,2.90
89333baf16464de4c51a71dbfe394795,352,1,2.40
d0ca9160de074e19f07c1f1500f1ac20,223,0,1.00
1f9b63249c3e5812cdda76c61af074c1,222,1,3.95
6e8a719c21d304d70382286ca1949b27,60,1,2.37
19d4607bd7761f9b9d29322855912510,98,0,2.90
bb7a8a1d6d34769da9f90cece1a9d4db,69,1,3.60
7c5730ca931d560496b7ed48916a771e,172,1,1.85
ff8ade749930017249c490fbc5615d73,220,0,2.35
ece2f963ce917f1365cc792f1af71635,12,0,3.00
02fd0d6ee931eee358f5b6bb48b37b00,49,1,2.25
ef31fa0daf76b355e3ad7178b0a81c64,119,1,4.70
8206d98074576c045ff53026c4e22e9a,69,0,1.80
823d2911846ff22971401a56b2ad755b,529,1,1.80
674023788dc6af199c3f18f9f363469f,281,1,3.50
9ed49bdd070b023110223b926f2fd0ee,175,0,2.60
501874fbd4ea298132683e5d198757dd,204,1,2.00
0d5974b060c2ad66582e4cd2aa8c2367,152,0,1.80
93fca36a6593306a9c8dc706fe8e4347,198,1,3.20
9fb09ecc847ecbe90a33e1cc78e52ad7,84,1,4.10
db6059c6752469af518329a02f970e84,70,0,3.30
78615d9a6fb946b8c14c9d4715275552,16,0,2.85
acfd53e1393633ae24f8c946d79a17d4,232,1,2.50
6e743eec28b3cccb04f4ad1074b9fc3f,279,1,1.60
64b5171a665b64aa227e1f2bbf7993f5,48,1,2.20
2bf4ca3b440e1607b2fe034a92df9e86,59,0,1.65
a8cb0c30926ea9d2ca5565d281e8d1c3,12,1,3.90
c85edbf1a6ff5ed1a390eeb38e5afd4a,44,1,3.68
dfdc5af4a77bea111aa865a52b6dc2b0,69,1,3.10
b3f945f508e26b5341d4b5fea1c537c2,581,1,1.75
72ade09164f79bdc0fe816b76299edf0,151,1,2.95
ecf5f86b723ec3e1cf4bc191723e6b85,45,0,2.25
af37c17ed20cf27d395c5d3b994f4775,21,1,1.60
b4927c0eb10c448ed03f6df16154ae62,168,0,3.20
1f5c37ebe54ebf1d671c82bebc77d8e9,113,1,2.75
4cfcc22c7216e8901147b88ebd01b5c1,434,1,4.50
ec78a01ca2d5dadad21c91de4b385cea,137,0,3.74
7b30f8df2781c64b1d59824bfb687aa0,381,1,2.30
d69adafcbeee8f80040dfa2907c873a6,284,1,3.05
09ba3edf394228223ea25b3ae76e7890,1104,1,3.26
b50897ecbedccd2b1ee920603ea0c9a5,11,1,2.55
db4b39554379ebfb8c0c65b05e4fb7e5,156,0,3.60
a3174a5756ae665bfe5edb425953c309,206,1,2.25
180a0ff391ee6b2c65a5b42f21fdca1a,222,0,3.00
d39e32dd20041adc6ca7e8f76a99bf58,147,1,2.80
63373161dfd3897c3009c3e9ff8548aa,38,1,2.35
dce6b790a9e64022fe20be2ec330ec81,257,1,1.85
c96cc362d992a4a7d0b7a010af13f346,9,1,3.00
4fc639740ca1fb24f2c896aea091b48b,293,1,3.05
d257ad16e7df6164f4ec8c23dc73baac,146,0,2.45
0d37713b81223033a097766fec0604d5,307,1,2.65
b7e7bc3ebe5dcf9c28eb06e169bdbe02,220,1,3.15
ca2e88a69145507ed79c689d806044a7,42,0,1.85
6aa273fbe7db0266e102b11054818d8a,8,0,3.35
158b2312aa71ca9c74220652116b9210,581,1,1.50
05df2a7413b59529f776f435fe0ebc30,179,1,4.05
3ec9207505575ab3c8b20017e853feb9,61,1,2.55
e56b24dfccbd1c7076121a195d0a3178,17,0,2.84
a0f147067fd9e9aaee778db297161fef,118,0,2.65
cf7d7ae8e4aff9eeca3b77a59d55fae7,73,0,1.45
65d312a9ec29b357cbc96bfdfc62b1ce,272,0,1.80
a29dc9d3f00796a559a06174c113529e,78,0,1.05
450df0fb3d306a11d3715a08946208cf,311,1,2.40
7978aa26357ef2cd0199aca189b3e3d3,7,0,3.25
274cc741315443224a385f036c3341c1,95,0,1.95
5354a8de3063aff4a3c067e16be57183,9,1,2.20
0c00f1fd0f463c88e687fd5af00dd37c,865,1,3.35
c1474eb9b065c178e0c4e3bfad130045,171,0,2.10
0e1ab0f5783c1b34389443ddac42f7c0,112,1,2.50
74fba280d75a22f0637428650aff42a4,348,0,3.30
85a1b0864fc2f13bfa1d470e047817bc,134,1,2.65
2e0a2fdb7e0d73b6148f707436f8216c,17,0,3.35
50d900f2e8253d30ac1acbce5493e6ba,121,0,1.35
aeeb418ed16df956141d705995e71989,391,0,2.65
8ffba2c6395e9571cf633923cd710484,720,1,3.65
d61859cdd1ca31358390bf1e324c48d5,69,1,2.00
9abe0a8aef2a08e09f2fd6d90c9cc62e,137,1,3.75
d38374688e81ac0483f874a540880ee3,424,1,2.80
41fdcb26af3e7da5b76198eb25f4a51d,12,1,2.42
c2aea811e54ec915f75cd0f47d3396f1,95,0,2.35
06f3cb770a12776d79f95717ac997fbf,77,1,3.15
fb6baa876d8b62251b7c9f69c9fc4e82,83,0,2.75
9c2abd2d0259fc2f8a6cc6dbde1f214d,722,1,1.60
6918304deaa23866884c53a137128152,1514,1,2.70
96a875ae8019c6694b211c80ad8750c6,67,1,1.30
f890e6ae848b5e530660bb7177413488,55,1,3.26
b94678b923019f626474c9752af48183,726,1,3.85
5d34e9f02c4d4d7c02ca5e9aba39c86d,11,1,2.15
5847dd4bdd1ca4ec623b6386affaeb88,185,1,3.00
dabfd9fe842898063ceeff23a1ff7d1f,22,0,1.60
dfa590a67833b0ee183708c92b7fe579,122,0,2.65
9a4932caa0e262c3c97963903b12b0dc,168,1,2.30
87be24c38d3e4ad1a965ab74ce367eb4,40,0,2.95
d2281981a72609dbeb86d75692b11504,54,0,3.05
db6451fec2150cab697a6cf93fb698f3,546,0,3.95
56395d9c651d3e2729f7a4034fc37241,550,1,1.95
0214892c3083c42232fa2e2ccffcbe12,29,0,2.75
a6edcfbfd44a694a3066b07673f5cc72,308,1,3.45
8d523755d6a17541418ab9788f6f9e89,91,0,1.75
834e38ae435de89692c59d3fb3517793,34,0,2.25
8f1e3fd7328f7af18bfc20b140bfc3e5,129,1,1.95
e9b79bf1ede4106d55c5e163ee74d728,100,1,2.50
58a085911a74b6878c17e7a61309294f,165,1,2.15
0a15a833ad9d5a8e0416fb9f700cb976,320,0,4.15
6786d7fe804678a1d34944744ac0795a,118,0,1.60
8ba13d5c92b42def9f0a3943dbf240ce,191,0,2.80
513be1d6d703e54e5ac697b023607d3c,59,1,3.60
5d294ea94cb72d79c335d932bf152a00,47,0,3.60
1bb50e3ba9fc4451abb01ac82abc4308,149,1,2.95
5d5f22e1c64456ace5e12926e2047585,63,1,3.53
713bfb131c5610dd1c560dea38e857f8,10,0,3.05
418da6113daffeb42757acbc39df3656,60,1,2.85
de55ce5a2973831b226f7952249826f1,196,1,3.05
3dbbb3bce6af5604b4716db6eeee0453,174,0,3.30
fb16f96dd02ef54518f629d1c50abe50,79,0,1.15
b6d6aa85b55445c03f203e898796b864,40,0,1.90
fba13d36fd72ea396905a073a58046f6,217,1,2.85
feed527391458c8b16bae0a5c4566d8c,322,0,2.80
c121bb5456c5b854a03795cde4ac89a9,181,1,1.55
a63756bc0ccd62c97c3338cbe044333d,274,0,2.55
a82b3b56dae1e68116deef795d47b4f2,22,0,3.90
e4745ab23eb076d003ed43ca3b79c9bc,33,1,3.55
9bfa73d7c070a2a04a827109e6aeb667,113,0,2.60
8a57491637dc1e5a04952794ae8a28cf,137,1,2.25
c7e4f93c850b49628333cefe72c1c0dc,225,1,3.30
7fd097a67a743b010f75cbe058096fc2,15,1,2.55
f1a71303530e4ec591c6a8a56756ea09,52,0,2.50
e6b72d77117e786f842a9d623902ee4a,326,0,2.25
85856e2dd856e969cedb17be6f5cd36c,176,1,3.50
18738bfcfc623ae763ddf75e65772b3b,19,0,3.20
2636836fee33c5e8a153df60f44b0bfd,50,0,2.50
eb9bc15c9af83e2c8626977e00af7178,379,1,2.05
5935c72621d73c87d53f1728e550f496,105,0,2.50
4c4e57e7ac76e14a0ef8d20f05a8446d,116,1,4.40
9929af26a1b10f3f1f3f426a466d3992,70,1,3.55
6f42345741ecbfb5364bbc3aa015de64,644,1,2.85
ae493ff280ca6e00c948476bb0b83c10,166,1,3.60
b0d31643180548db608a8fe744fe617a,319,1,3.40
b161d65a8d4f57caee011b013da1e633,304,1,1.50
eefea8ebe307ecb6ff90e366c99b5191,54,1,1.90
9995fe63c831c7ca7fbc96be95aeff96,111,0,2.84
9ad6de02e79259750991f95e1bc06672,166,1,2.90
dc198ebcdf48686e02a257cf281d8980,124,1,2.47
48c65ecb7f8fd3136870827cfd1a2081,178,1,2.80
dacfa09945571e1c7ff528d2b9957878,194,1,2.75
ecbddbfe00e0f83cfdb802a7186061c7,125,0,2.15
fae5a4dd6942ad9ce827bb56789e95b7,175,0,3.95
b7f7d7efa7ce1cb0347dc5c73760b167,72,0,1.25
863a6c7026b655a3427d38dcda60d337,139,1,2.50
336b0a2932f69b5a33e9d03eda7f57cb,382,1,3.15
be990f7d979c8934c445ace68210a24f,65,1,3.10
3fbc722bf673122fc07611a1b2e80710,300,1,3.45
9aa50d707982f44caf0b8fb245770a4c,163,1,3.25
da373fd56acfa253376f290182088782,126,0,2.35
866c6b6ae785bd4ee348872986c07c38,429,1,1.60
b46bcb90821ed0b1edb06ef23f817b56,230,1,2.35
c9c85b6d84af6c47d58fedb12abff3bd,12,0,3.35
14a99df22d4aa5b4a7418883e83b6041,48,1,2.53
64cd598c86499abe3fa9cc891e75f667,758,0,2.55
516682eef9d9e370a3f795878a883a95,370,1,3.24
dc2547032e742daf6498d817d467baad,131,1,3.47
b41fb799a6a8e10599d6c4f89b3b4511,168,1,2.15
13d0a650430633389d1e84d9d3a38c51,334,0,2.90
4e3ff3b3020b0af2e65cdabd8b24445f,543,1,2.80
e5fb16a838dc8dce3b78a793cc198da3,102,0,2.35
9b07d2d84a944f2383061a697c2be82a,527,1,2.55
4dedd4e26b73c8a69a846b7457062e05,192,1,2.55
e698427a4ce283d1997e4c3d2a0d20a6,218,0,1.70
283829580297c0d732b2033263742768,295,0,2.55
60d3586b8c57283369f5adf56d49f26d,247,1,3.90
29e4c655d586bad386870c70dbd228d5,35,1,3.10
f0005b5bc5b0e4c55291caa4e99d49e9,49,1,3.80
e9af58c2eb1362d282330b7e4c4cbc32,6,0,2.90
16c2499730334ff99163e7c6a7083ae2,217,1,1.80
5aa7d9815de39d8a048b1dc19bee8d71,12,0,2.15
4f26206150224344ad2c3a1eae12fd2e,256,1,1.55
524a49840328ed9ab78d03bf2f82ab6e,86,1,2.80
acf144ae9a7e700d55bdc38ec9a0c71b,151,1,2.05
70bc3164ce36e2a3a7e7beaf6bdf401c,791,0,3.50
beb0fe803666185ce755df7db80cad36,99,0,2.90
5734f325755ba84daa36ff78228cd7bc,56,1,3.60
177f3fc619ad0bb83d37a718990fac66,143,0,2.70
1feafa9e4924a78e25a2b89faad1450f,199,0,2.10
826c0f3194ab93edf6eddc8d70b008f2,455,0,3.40
616fba709e95b443a67f74858e9db2a7,67,0,1.05
4850426e9255ad76b10ae1f8a04660b9,526,0,2.74
50928794fbcbb2665decd74c69c93c0b,64,1,1.95
d7b66eafba0f9302bcf05dac9f38dac0,13,1,3.40
0cc8ddf1d4b45e2995e86676d623171d,280,1,2.35
5650e3418b613b85eb7f9c340292d070,133,1,3.30
d1d91a089cd88a9434f87536d05c3dea,27,1,3.70
3ca6f524727d4501ddfdc0295d57343c,298,1,2.00
1eaacf6af2f76c3184a5896e3015a78e,23,1,3.60
b1ebd66f82b5f5cc084a64a782515c1a,202,1,3.50
b3d95a10900d84b5f9640475418dd21c,351,0,3.00
05d9d2439ceb3505dfcdb4fc228a384b,77,1,4.00
f196bfaa4ba58db9b9ffbbaa4b35d116,31,1,2.40
2254860bbc18147488f5ff374fe5d753,437,1,3.00
e8266f4334dd8a3633e8852e9f287a18,93,1,2.05
b5bbfae541626d3d46e23c46bc88ca3b,134,1,3.60
95b1b87bfd5da6bce1d848ce3c673211,28,1,2.80
829f191e8d2a9fd086fac86b97b62594,138,1,4.15
b77d1e3bfb0453c2d40f11af20243b5b,174,0,2.10
dd59e041f46c6de6d85ed43d30750203,104,0,2.55
443348e975932de8e643fc9a46691506,7,0,3.60
a235dff64a772640bc87024502d0d1b1,208,1,3.95
8fc9d43c0dda52b8c14b273226c2823d,459,1,3.25
086e5470b69907fb1955b20440862eec,30,0,2.80
49c6a5b2b1b609ccef75dc10d6200625,64,0,3.95
679e40daef5862c674ed55007a8b27d2,20,0,1.37
57394ee0a3faea8a5942506bb2dbe5b4,144,1,2.05
b42c5114bb26aefc0e5414af11dcdfcf,398,1,3.65
b4f4907f39fba5c9ac45e079ca3f2876,142,1,3.40
51b49ce10b0cc9c418525f8b33e2a0f3,197,1,3.45
ee5019ea31614a2e20fc4a7d26891e49,60,1,2.85
f3840bd5e2bca1d603ff326b38c92969,383,0,2.55
a1d3fcdbd58c1f72677874a5c328445f,19,1,3.80
33c229bd238c5fdc8bd36fc75c795fd7,159,0,2.75
fbc4c174e56c2367ae852e5cf24d3359,157,1,2.70
7e75554a77a9d90e08f9e57e91ea2f9a,453,1,1.95
c88ea5c9c369436e08529bce35b1cfb4,100,0,3.80
214bb163d01676900973a78b923227d7,348,0,2.85
d1b99f6bf2cc5deb9b83b79c7c250e0d,227,0,1.67
30216ea23b86e1838857b84803e077d3,172,0,3.15
3453409b4fb5aba10fe3567b2d0f94c8,95,0,3.20
8ba3e04af730b69c2fb266f969faff2c,13,0,3.20
55f10509a66ab4a01e3934a655e35339,251,1,2.45
49bda0b4dd7536a0669f26b6eb8f4dda,72,0,2.10
b8650214cae9c07ffc9726800407e3e0,22,0,1.44
e8122a53da10aa04aac298fe7ebc325b,226,1,2.80
f4640678c4fa01a29628fd367bd43033,16,1,2.55
ff24be1b6ea4fdf1d2816a06fa3517e9,77,0,2.35
29426adaa0375a19b43f6f97064fe128,116,0,1.50
0835275c886a7e4d4f756225434d7948,587,1,3.20
91f6698929921eb13c72e9da17887095,123,1,3.15
323037bc747ddc3be49bf082ce9f6822,150,0,2.30
a5b2d5eb87bdf04e965c6fdb5c8a2864,29,1,3.00
2cae04332ed40ae3233c18bae3982e7d,16,0,1.75
c977f7aaa2f25e17d40c77abef17db69,240,1,3.05
72f63131dbdd4d87a1908eec9f8e6bb0,133,0,1.80
6e7438077ee30fa8b8928601e6ab05f1,222,0,2.90
5316c75b522f769277f0c3ea566ac4a0,259,1,3.25
5009339303f6cb656f081c852f10ad81,34,1,2.00
ce0dddfed7318c8befedb2f37a2d0389,343,1,2.75
6d891142f3769f3dfe265aa1c641eaf4,674,1,2.75
4169c483a30772b7ac425fb8720cd283,230,0,1.50
39ac287a9f47b478046299657eb77f1e,166,1,3.20
cf4c7617abe263be0ecfb18220fa4dd0,340,1,2.00
8078af78159497c894a403cc27f9ce08,29,1,2.35
8f9a77a1095d4eed438bdf98fcf69fcb,176,1,1.55
3367a50cec5d991335a1954b65a5e177,378,1,2.70
17e03546a2e7e9c52d49ebf62a86c070,18,1,2.30
6d39768f4da57aa5d0100268e9d7f152,47,1,2.05
5b2a8519efd56752b26f36502e7268c9,202,0,2.25
096079a9c0ddd2bdff219e4983567ac1,49,1,3.10
a9ff898595f7097244323a2adf1259cf,100,1,3.35
72f672cfd47bc167ad9cfd234cf87ffe,13,0,1.75
f5f984914d1f843373ba46c3b6809eeb,55,1,3.50
e80aa9d90d4beb533ca829afb7122a68,203,1,1.85
010f31bc6d89dc129818e388ae71dfbe,403,1,4.30
0d3ecf79f2e3367612c16140f48709a4,189,0,2.25
0ca1f64f4be5bd1e4362f8ae80089e14,58,0,2.50
9703bbf3381a46861e0bae21e648c7c0,125,1,2.35
d2ebb35e85aef53669010eaba7e4204c,138,0,3.70
6a220111500ee030a160d5bd6cef53bd,116,0,2.50
362fe4b354c900bb7896c60ed81d0743,56,0,2.75
e4cdb6aaecf74ac71a60cc191724c4b6,281,1,2.16
e1ba74b99ee07f3aa7b1827f95136528,71,1,3.35
d8970672adf8a236d92c09ee06d40c0a,173,1,4.25
bb155be900f37ba25e3fde06b4a562f9,305,0,2.60
49f22b2fcdbe2b2512710a23b0606add,269,1,3.10
a3473d245ea6d72c5e3cd2d8a862e0b8,84,0,2.00
2c336ac504b054843245cd2b86f58176,19,1,4.65
2e2646347303438306d15bf5e06a5f19,266,0,3.50
4000e013436fcec129be057b50de8b84,72,1,2.60
52defa0fe1e487761ff0cbf2b9ce0e5a,102,1,2.35
7864c9345bed1c935e693bc09b2d26df,167,0,1.40
c9cd48172efdc8d0a0ec06a550d50ab3,28,0,2.42
d64a98380acc71eb083b53619116be58,73,1,1.80
78f8522e3c90c1de457c88a7851c88df,103,0,2.75
f06c698a83347e23a2db3d463e173291,16,1,3.85
65b99534f2c86c4ea5f4a033cc16b0b3,24,1,2.25
872203ceaa9989272b9bd6a21a7b34af,10,1,4.40
6f2aa0b90f65a364efa2d9e6fb77109b,17,0,3.10
cf9fe4cb401ef4708135f575f3af700f,184,0,2.40
fb60bd102395d917aca2dc908e45619a,308,1,2.45
518e5f91bdeff6161b8be84ca8bd9272,62,1,1.95
e0283457a2e1647bb4100ee6aab9bd80,412,1,3.60
6928479dedb626d0908892a89a0f1eb6,141,1,3.35
277cdd01975f8ad6fafa56798ae26140,105,0,2.45
cc4929eb40a832ee4c33e232153bcbb3,56,0,2.30
096b6a7c4ed1afec4efa2f8d7369459e,175,1,3.37
d4dcb4d0d1470820d082c6d821ea6664,19,1,2.75
2080ae55459a4f985dec54ecfcac3848,204,1,3.50
1bcec1e4bb96d2ddeb872a24e1f22d91,202,1,1.35
1711c04398a36765991c5712d7dba547,278,1,3.65
ef446223391ae32fada17a0139fc8423,49,0,1.55
2f0fd62bb61d1eae82733ab5b0520241,174,0,1.80
d3917c7f522ebd67bef2861bda3355f4,175,1,2.25
5d21699e928933c2272619ab78aa8618,74,0,1.60
9b4b33ec81f50616732bbd631fb4f2ad,109,1,3.40
7dcdb7adf68c2e640bc0c6e758b8fd56,68,1,2.55
996c3108e7e23743b4c8bf00f5476b63,49,0,1.95
192038e8184ed516a277fbddf51fff5d,79,1,3.90
2a11d8e9baa7a8f3913c8c255b6fed75,45,1,3.05
c6d99c1e03ea0789d66beb15946d51fe,112,0,1.70
f18d84cc3b01aefc4df5a942172bb046,163,1,2.30
c8287eb0ad7ff86e8d7f6dc6a8174a9c,84,1,2.45
b513064a10da1371acd57888501f0aa7,104,0,3.00
57c18f40206b7d35d6d0c5d5e36d2f7c,542,1,3.55
b439e30e4ef3263531fd8382124c83ce,160,1,2.35
8906d36051e831de1be69140f2d46683,217,1,3.60
95d8c9f4565eb3d6ad1b80e580b4b295,262,0,2.25
b38fa1e6038b136503e44da52fc7ee5a,271,1,2.75
40ad7994656f9b6b7898781eb39b999e,53,1,3.25
39c4b8555434288fea03015fc909dc3e,326,0,3.25
2b9d01ff1a807fdd0d85f6dd55933bf3,6,0,3.20
88500098046a7398a75893fa25b028b0,107,0,3.65
bf53c646037f10a047a695fd16b0e7df,131,1,3.50
a4967a03c3d2934cd7e2b4f48ce1ab76,124,1,3.10
577381308af1ec5829b5197da7a187dd,23,0,3.25
cacb3b09ece67b4fea7a30e0d6b8bb99,70,1,2.90
9d946a5d21dfe2b0d61a6aa839832e32,260,1,2.60
dbd5947813004baad5b531ea55bd0478,24,1,2.35
170f60462661088dc2f6c75d2a701012,197,1,2.85
ce1f9a0166c53543c60edd9cd7f0fce9,12,0,1.40
aca4dc54503d6fce3eb6a297611cbefa,77,0,1.95
775769b2c9da3d755608eb4f04552ea5,149,1,3.15
3b5888945f85d0d89b7d44e3d7f275e2,268,0,2.10
919fe134500a5f4db8396a20503cbb1c,99,1,2.20
1b8438952cd259127e9606c78cb65e44,102,0,3.15
6fc67a3fd192e23bfea6c3612ecd5aca,26,1,2.40
56bccb8d6df3426cf0b3c2147d328bbd,373,0,1.75
8bc3a3a3dbca5ca0c707b5cf52372be6,254,1,2.25
5b5dc1ad6323c9097bf41747e301d9d9,205,1,2.55
c85b1505c07cd0124868e4367f9acb01,16,0,1.80
11ad513b308d92dac6d6b99a6d1e6a6c,78,1,1.30
d9bc2424df1b7ba9057ef1e33081aee4,62,0,2.20
e522eadbf7efb47a4115503a52577c0a,120,0,2.00
384c8659b040183f5a00727db09a0316,605,1,2.70
8f62f9b28dfe465145135c06cf527d8d,134,1,3.85
7b07364395b836c3e38effa18455f19c,222,1,4.00
9fad4a98414c450795338d2e02837b4a,306,1,1.70
f33c37fb6710faa1af28ff4ea641ea2e,193,0,1.10
a932ecd5ac87d4673d965292f0ecfaf2,137,1,3.95
98a50fef2e0a91e1f182e895de0c2277,39,0,2.11
a1ac4350348b749195e0e8922a8d11c9,198,0,2.50
cf20c16ea83fe4c1f0d10c52889a6958,472,1,3.42
06cae45f9ca1b848f3cb3b33788e2c89,229,1,2.00
d73fe03bd5e9ffcbc14922935845db16,80,0,2.25
9a41350577bcd528aa8372323c9663e2,201,0,2.20
a9a11433baddeb6145900152ec92e791,121,1,2.65
85166da1dbe4e9d4589b20f3017288d6,80,1,2.70
a5bfdbc2775061e8d3867d65334c4e24,199,0,3.40
c42a3993a4f16144035e09a9aa20a99d,320,1,4.15
c14dcf97ac4b4c1b13f64454dcb368c2,199,1,2.65
cd5343638aac21ae89a73109c306c5de,166,0,2.75
927ed102b14e2a74143e4d5775e8b729,116,0,2.80
430e619dfcd7dba0b31d60d7aec5192e,564,0,1.90
301ac9dd4a502494d2ba43fa9b3909ec,155,1,3.45
323ec6b55d36d533bd28f542aa7cfaba,116,1,2.20
553f3f044232f3d290e1fbe2f1607bf9,289,0,1.30
580e397166958d003e40236b721af9de,28,0,1.65
4b487de3f3fb9df33a6add54df3d3963,237,0,1.45
6d8542a818fe1f3327d6575eb2206469,14,0,2.95
34b5abbbf87dc6a1fcff694c83a201dc,45,0,1.65
0e755a2d93e3646ff65cc207cd7d891d,20,0,2.95
3ef2d1853afedc27cc4c005091e68a42,23,0,3.50
4c6698eb4fd17f46fd85a8189994f1f0,44,0,3.25
d2bd1f40c002efadc64769ce09cb45d9,276,1,2.70
e0533037dcdcacb2908a01848d1d4527,827,1,3.50
dcadd31f4984325c26c774a6ba044a7d,34,1,3.00
6d175bd6eb6feb4edc43ab56f9d56244,31,0,1.65
dbe02dc152cca80578df835c88f376dc,60,1,2.10
7dd1dd03af377bf91c81a739206a85b5,145,1,1.70
cd1507e1520044f6078168759abe8fdd,314,1,1.65
393ac9ba526120d282f0870aa1f2c01a,47,0,2.00
ea22ba94d8300e966b9711f5751ceea6,57,0,1.55
018c4cc64f4e1bc1f9b60897e141c73c,129,0,2.90
